County,Constituency,Ward,Center,Station,Station code,Voters
Kisumu,Nyakach,West Nyakach,Nyawalo Primary School,1,42244121907801,296
Kisumu,Nyakach,West Nyakach,Nyadero Primary School,1,42244121907901,367
Kisumu,Nyakach,West Nyakach,Nyadero Primary School,2,42244121907902,368
Kisumu,Nyakach,West Nyakach,Anding'O Olasi Primary School,1,42244121908001,308
Kisumu,Nyakach,West Nyakach,Abwao Primary School,1,42244121908101,619
Kisumu,Nyakach,West Nyakach,Nyadina Primary School,1,42244121908201,667
Kisumu,Nyakach,West Nyakach,Aomo Primary School,1,42244121908301,688
Kisumu,Nyakach,West Nyakach,Sang'Oro Primary School,1,42244121908401,482
Kisumu,Nyakach,West Nyakach,Otho Abwao Primary School,1,42244121908501,247
Kisumu,Nyakach,West Nyakach,Apondo Kasaye Primary School,1,42244121908601,554
Kisumu,Nyakach,West Nyakach,Ombugo Primary School,1,42244121908701,387
Kisumu,Nyakach,West Nyakach,Rachier Primary School,1,42244121908801,475
Kisumu,Nyakach,West Nyakach,Rachier Primary School,2,42244121908802,476
Kisumu,Nyakach,South East Nyakach,Holo Primary School,1,42244122008901,696
Kisumu,Nyakach,South East Nyakach,Ong'Ielore Primary School,1,42244122009001,381
Kisumu,Nyakach,South East Nyakach,Pundo Primary School,1,42244122009101,334
Kisumu,Nyakach,South East Nyakach,Kabondo Primary School,1,42244122009201,369
Kisumu,Nyakach,South East Nyakach,Kabondo Primary School,2,42244122009202,369
Kisumu,Nyakach,South East Nyakach,Naki Primary School,1,42244122009301,395
Kisumu,Nyakach,South East Nyakach,Naki Primary School,2,42244122009302,396
Kisumu,Nyakach,South East Nyakach,Soko Primary School,1,42244122009401,265
Kisumu,Nyakach,South East Nyakach,Lwanda Primary School,1,42244122009501,504
Kisumu,Nyakach,South East Nyakach,Lwanda Primary School,2,42244122009502,505
Kisumu,Nyakach,South East Nyakach,Kabete Primary School,1,42244122009601,503
Kisumu,Nyakach,South East Nyakach,Kabete Primary School,2,42244122009602,504
Kisumu,Nyakach,South East Nyakach,Kabete Primary School,3,42244122009603,503
Kisumu,Nyakach,South East Nyakach,Agai Primary School,1,42244122009701,576
Kisumu,Nyakach,South East Nyakach,Agai Primary School,2,42244122009702,577
Kisumu,Nyakach,South East Nyakach,Agai Primary School,3,42244122009703,577
Kisumu,Nyakach,South East Nyakach,Agai Primary School,4,42244122009704,577
Kisumu,Nyakach,South East Nyakach,Keyo Primary School,1,42244122009801,612
Kisumu,Nyakach,South East Nyakach,Dirubi Primary School,1,42244122009901,366
Kisumu,Nyakach,South East Nyakach,Dirubi Primary School,2,42244122009902,367
Kisumu,Nyakach,South East Nyakach,Achego Primary School,1,42244122010001,415
Kisumu,Nyakach,South East Nyakach,Achego Primary School,2,42244122010002,415
Kisumu,Nyakach,South East Nyakach,Kibwon Primary School,1,42244122010101,237
Kisumu,Nyakach,South East Nyakach,Ndori B.C. Primary School,1,42244122010201,613
Kisumu,Nyakach,South East Nyakach,Guu Primary School,1,42244122010301,544
Kisumu,Nyakach,South East Nyakach,Odhong' Primary School,1,42244122010401,475
Kisumu,Nyakach,South East Nyakach,Nyabondo Day Primary School,1,42244122010501,587
Kisumu,Nyakach,South East Nyakach,Nyabondo Day Primary School,2,42244122010502,588
Kisumu,Nyakach,South East Nyakach,Nyabondo Day Primary School,3,42244122010503,587
Kisumu,Nyakach,South East Nyakach,Ochol Primary School,1,42244122010601,376
Kisumu,Nyakach,South East Nyakach,Ochol Primary School,2,42244122010602,376
Kisumu,Nyakach,South East Nyakach,Siany Primary School,1,42244122010701,367
Kisumu,Nyakach,South East Nyakach,Olwa Primary School,1,42244122010801,442
Homa Bay,Kasipul,West Kasipul,Nyakiya Primary School,1,43245122100101,371
Homa Bay,Kasipul,West Kasipul,Nyakiya Primary School,2,43245122100102,371
Homa Bay,Kasipul,West Kasipul,Nyambare Primary School,1,43245122100201,379
Homa Bay,Kasipul,West Kasipul,Nyambare Primary School,2,43245122100202,379
Homa Bay,Kasipul,West Kasipul,Kalanding' Primary School,1,43245122100301,688
Homa Bay,Kasipul,West Kasipul,Mititi Primary School,1,43245122100401,436
Homa Bay,Kasipul,West Kasipul,Mititi Primary School,2,43245122100402,437
Homa Bay,Kasipul,West Kasipul,Katanga Primary School,1,43245122100501,382
Homa Bay,Kasipul,West Kasipul,Katanga Primary School,2,43245122100502,383
Homa Bay,Kasipul,West Kasipul,Ombek Primary School,1,43245122100601,457
Homa Bay,Kasipul,West Kasipul,Ombek Primary School,2,43245122100602,458
Homa Bay,Kasipul,West Kasipul,Dol Kodera Primary School,1,43245122100701,448
Homa Bay,Kasipul,West Kasipul,Dol Kodera Primary School,2,43245122100702,448
Homa Bay,Kasipul,West Kasipul,Ondiko Primary School,1,43245122100801,415
Homa Bay,Kasipul,West Kasipul,Ondiko Primary School,2,43245122100802,416
Homa Bay,Kasipul,West Kasipul,Nyabola Primary School,1,43245122100901,418
Homa Bay,Kasipul,West Kasipul,Nyagowa Primary School,1,43245122101001,533
Homa Bay,Kasipul,West Kasipul,Nyagowa Primary School,2,43245122101002,533
Homa Bay,Kasipul,West Kasipul,Nyang'Iela Primary School,1,43245122101101,582
Homa Bay,Kasipul,West Kasipul,Nyang'Iela Primary School,2,43245122101102,582
Homa Bay,Kasipul,West Kasipul,God Agulu Primary School,1,43245122101201,594
Homa Bay,Kasipul,West Kasipul,Kanga Omuga Primary School,1,43245122101301,296
Homa Bay,Kasipul,West Kasipul,Wirabuor Primary School,1,43245122101401,375
Homa Bay,Kasipul,West Kasipul,Wirabuor Primary School,2,43245122101402,376
Homa Bay,Kasipul,West Kasipul,Alero Nanga Primary School,1,43245122101501,476
Homa Bay,Kasipul,West Kasipul,Bonge Primary School,1,43245122101601,484
Homa Bay,Kasipul,West Kasipul,Magungu Primary School,1,43245122101701,421
Homa Bay,Kasipul,South Kasipul,Kwoyo Primary School,1,43245122201801,418
Homa Bay,Kasipul,South Kasipul,Kwoyo Primary School,2,43245122201802,418
Homa Bay,Kasipul,South Kasipul,Yala Primary School,1,43245122201901,515
Homa Bay,Kasipul,South Kasipul,Mirondo Primary School,1,43245122202001,493
Homa Bay,Kasipul,South Kasipul,Kamuga Primary School,1,43245122202101,516
Homa Bay,Kasipul,South Kasipul,Kasimba Primary School,1,43245122202201,691
Homa Bay,Kasipul,South Kasipul,Kasimba Primary School,2,43245122202202,692
Homa Bay,Kasipul,South Kasipul,Kasimba Primary School,3,43245122202203,692
Homa Bay,Kasipul,South Kasipul,Kotieno Primary School,1,43245122202301,413
Homa Bay,Kasipul,South Kasipul,Kotieno Primary School,2,43245122202302,414
Homa Bay,Kasipul,South Kasipul,Nyahera Primary School,1,43245122202401,617
Homa Bay,Kasipul,South Kasipul,Nyahera Primary School,2,43245122202402,617
Homa Bay,Kasipul,South Kasipul,Ngulu Kanyango Primary School,1,43245122202501,469
Homa Bay,Kasipul,South Kasipul,Mithui Primary School,1,43245122202601,409
Homa Bay,Kasipul,South Kasipul,Mithui Primary School,2,43245122202602,410
Homa Bay,Kasipul,South Kasipul,Kong'Er Nursery School,1,43245122202701,599
Homa Bay,Kasipul,South Kasipul,Awuoro Primary School,1,43245122202801,570
Homa Bay,Kasipul,South Kasipul,Mawira Primary School,1,43245122202901,545
Homa Bay,Kasipul,South Kasipul,Buoye Primary School,1,43245122203001,575
Homa Bay,Kasipul,South Kasipul,Ayoro Coffee Factory,1,43245122203101,556
Homa Bay,Kasipul,South Kasipul,Ayoro Coffee Factory,2,43245122203102,556
Homa Bay,Kasipul,South Kasipul,Ayoro Coffee Factory,3,43245122203103,556
Homa Bay,Kasipul,South Kasipul,Ayoro Coffee Factory,4,43245122203104,556
Homa Bay,Kasipul,Central Kasipul,Kaluoch Primary School,1,43245122303201,494
Homa Bay,Kasipul,Central Kasipul,Nyatwere Primary School,1,43245122303301,545
Homa Bay,Kasipul,Central Kasipul,Nyatwere Primary School,2,43245122303302,545
Homa Bay,Kasipul,Central Kasipul,Nyalgosi Primary School,1,43245122303401,468
Homa Bay,Kasipul,Central Kasipul,Nyalgosi Primary School,2,43245122303402,468
Homa Bay,Kasipul,Central Kasipul,Mang'Ang'A Primary School,1,43245122303501,367
Homa Bay,Kasipul,Central Kasipul,Karabok Primary School,1,43245122303601,380
Homa Bay,Kasipul,Central Kasipul,Karabok Primary School,2,43245122303602,380
Homa Bay,Kasipul,Central Kasipul,Aramo Primary School,1,43245122303701,559
Homa Bay,Kasipul,Central Kasipul,Nyalenda Primary School,1,43245122303801,619
Homa Bay,Kasipul,Central Kasipul,Nyalenda Primary School,2,43245122303802,619
Homa Bay,Kasipul,Central Kasipul,Kosele Primary School,1,43245122303901,603
Homa Bay,Kasipul,Central Kasipul,Kosele Primary School,2,43245122303902,604
Homa Bay,Kasipul,Central Kasipul,Kosele Primary School,3,43245122303903,603
Homa Bay,Kasipul,Central Kasipul,Saye Primary School,1,43245122304001,369
Homa Bay,Kasipul,Central Kasipul,Saye Primary School,2,43245122304002,370
Homa Bay,Kasipul,Central Kasipul,Ochunyno Primary School,1,43245122304101,510
Homa Bay,Kasipul,Central Kasipul,Nyafare Primary School,1,43245122304201,676
Homa Bay,Kasipul,Central Kasipul,God Nyango Primary School,1,43245122304301,528
Homa Bay,Kasipul,Central Kasipul,Waradho Primary School,1,43245122304401,343
Homa Bay,Kasipul,Central Kasipul,Opondo Primary School,1,43245122304501,560
Homa Bay,Kasipul,Central Kasipul,Aolo Primary School,1,43245122304601,676
Homa Bay,Kasipul,Central Kasipul,Simbiri Primary School,1,43245122304701,267
Homa Bay,Kasipul,Central Kasipul,Kosira Primary School,1,43245122304801,512
Homa Bay,Kasipul,Central Kasipul,Otula Primary School,1,43245122304901,364
Homa Bay,Kasipul,Central Kasipul,St. Vincent Secondary School,1,43245122305001,556
Homa Bay,Kasipul,East Kamagak,Sino Kagola Primary School,1,43245122405101,537
Homa Bay,Kasipul,East Kamagak,Sino Kagola Primary School,2,43245122405102,538
Homa Bay,Kasipul,East Kamagak,Sino Sda Primary School,1,43245122405201,615
Homa Bay,Kasipul,East Kamagak,Kombaka Primary School,1,43245122405301,391
Homa Bay,Kasipul,East Kamagak,Kachieng' Primary School,1,43245122405401,502
Homa Bay,Kasipul,East Kamagak,Kachieng' Primary School,2,43245122405402,503
Homa Bay,Kasipul,East Kamagak,Kachieng' Primary School,3,43245122405403,503
Homa Bay,Kasipul,East Kamagak,Ojuando Primary School,1,43245122405501,498
Homa Bay,Kasipul,East Kamagak,Ojuando Primary School,2,43245122405502,498
Homa Bay,Kasipul,East Kamagak,Nyatindo Primary School,1,43245122405601,628
Homa Bay,Kasipul,East Kamagak,Kalando Primary School,1,43245122405701,483
Homa Bay,Kasipul,East Kamagak,Masanga Primary School,1,43245122405801,417
Homa Bay,Kasipul,East Kamagak,Agawo Primary School,1,43245122405901,484
Homa Bay,Kasipul,East Kamagak,Ondiwa Gamba Primary School,1,43245122406001,398
Homa Bay,Kasipul,East Kamagak,Oredhi Sda Church,1,43245122406101,366
Homa Bay,Kasipul,East Kamagak,Oredhi Sda Church,2,43245122406102,367
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,1,43245122506201,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,2,43245122506202,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,3,43245122506203,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,4,43245122506204,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,5,43245122506205,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,6,43245122506206,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,7,43245122506207,654
Homa Bay,Kasipul,West Kamagak,Agoro Sare Primary School,8,43245122506208,654
Homa Bay,Kasipul,West Kamagak,Nyandiwa Primary School,1,43245122506301,388
Homa Bay,Kasipul,West Kamagak,Nyandiwa Primary School,2,43245122506302,388
Homa Bay,Kasipul,West Kamagak,Obisa Primary School,1,43245122506401,614
Homa Bay,Kasipul,West Kamagak,Obisa Primary School,2,43245122506402,614
Homa Bay,Kasipul,West Kamagak,Wire Primary School,1,43245122506501,455
Homa Bay,Kasipul,West Kamagak,Wire Primary School,2,43245122506502,455
Homa Bay,Kasipul,West Kamagak,Rawinji Primary School,1,43245122506601,658
Homa Bay,Kasipul,West Kamagak,Rawinji Primary School,2,43245122506602,659
Homa Bay,Kasipul,West Kamagak,Ranyienya Primary School,1,43245122506701,624
Homa Bay,Kasipul,West Kamagak,Oyugis Primary School,1,43245122506801,527
Homa Bay,Kasipul,West Kamagak,Oyugis Primary School,2,43245122506802,528
Homa Bay,Kasipul,West Kamagak,Oyugis Primary School,3,43245122506803,527
Homa Bay,Kasipul,West Kamagak,Oyugis Primary School,4,43245122506804,527
Homa Bay,Kabondo Kasipul,Kabondo East,Wang'Apala Primary School,1,43246122600101,457
Homa Bay,Kabondo Kasipul,Kabondo East,Wang'Apala Primary School,2,43246122600102,458
Homa Bay,Kabondo Kasipul,Kabondo East,Nyandolo Primary School,1,43246122600201,590
Homa Bay,Kabondo Kasipul,Kabondo East,Oriang' Primary School,1,43246122600301,654
Homa Bay,Kabondo Kasipul,Kabondo East,Oriang' Primary School,2,43246122600302,655
Homa Bay,Kabondo Kasipul,Kabondo East,Alaro Primary School,1,43246122600401,263
Homa Bay,Kabondo Kasipul,Kabondo East,Kolweny Primary School,1,43246122600501,362
Homa Bay,Kabondo Kasipul,Kabondo East,Kolweny Primary School,2,43246122600502,362
Homa Bay,Kabondo Kasipul,Kabondo East,Othoro Primary School,1,43246122600601,676
Homa Bay,Kabondo Kasipul,Kabondo East,Othoro Primary School,2,43246122600602,676
Homa Bay,Kabondo Kasipul,Kabondo East,Anyona Primary School,1,43246122600701,669
Homa Bay,Kabondo Kasipul,Kabondo East,Nyamwaga Primary School,1,43246122600801,682
Homa Bay,Kabondo Kasipul,Kabondo East,Pala Primary School,1,43246122600901,357
Homa Bay,Kabondo Kasipul,Kabondo East,Pala Primary School,2,43246122600902,357
Homa Bay,Kabondo Kasipul,Kabondo East,Atela Primary School,1,43246122601001,492
Homa Bay,Kabondo Kasipul,Kabondo East,Atela Primary School,2,43246122601002,493
Homa Bay,Kabondo Kasipul,Kabondo East,Atela Primary School,3,43246122601003,492
Homa Bay,Kabondo Kasipul,Kabondo East,Kogonda Primary School,1,43246122601101,554
Homa Bay,Kabondo Kasipul,Kabondo East,Anjech Primary School,1,43246122601201,698
Homa Bay,Kabondo Kasipul,Kabondo East,Kolwa Primary School,1,43246122601301,503
Homa Bay,Kabondo Kasipul,Kabondo East,Kadie Primary School,1,43246122601401,534
Homa Bay,Kabondo Kasipul,Kabondo East,Siany Primary School,1,43246122601501,365
Homa Bay,Kabondo Kasipul,Kabondo East,Siany Primary School,2,43246122601502,366
Homa Bay,Kabondo Kasipul,Kabondo East,Ongujo Primary School,1,43246122601601,276
Homa Bay,Kabondo Kasipul,Kabondo East,Kang'O Primary School,1,43246122601701,285
Homa Bay,Kabondo Kasipul,Kabondo East,Otondo Primary School,1,43246122601801,415
Homa Bay,Kabondo Kasipul,Kabondo East,Radienya Primary School,1,43246122601901,676
Homa Bay,Kabondo Kasipul,Kabondo East,Lwanda Primary School,1,43246122602001,457
Homa Bay,Kabondo Kasipul,Kabondo East,Abuoye Primary School,1,43246122602101,276
Homa Bay,Kabondo Kasipul,Kabondo West,Kauma Primary School,1,43246122702201,374
Homa Bay,Kabondo Kasipul,Kabondo West,Ongoro Primary School,1,43246122702301,395
Homa Bay,Kabondo Kasipul,Kabondo West,Ongoro Primary School,2,43246122702302,396
Homa Bay,Kabondo Kasipul,Kabondo West,Nyarabi Primary School,1,43246122702401,557
Homa Bay,Kabondo Kasipul,Kabondo West,Opanga Primary School,1,43246122702501,557
Homa Bay,Kabondo Kasipul,Kabondo West,Kilusi Primary School,1,43246122702601,449
Homa Bay,Kabondo Kasipul,Kabondo West,Suna Primary School,1,43246122702701,528
Homa Bay,Kabondo Kasipul,Kabondo West,Orera Primary School,1,43246122702801,680
Homa Bay,Kabondo Kasipul,Kabondo West,Ponge Primary School,1,43246122702901,151
Homa Bay,Kabondo Kasipul,Kabondo West,Kandegwa Primary School,1,43246122703001,667
Homa Bay,Kabondo Kasipul,Kabondo West,Nyasore Primary School,1,43246122703101,679
Homa Bay,Kabondo Kasipul,Kabondo West,Adega Primary School,1,43246122703201,604
Homa Bay,Kabondo Kasipul,Kabondo West,Ayiengo Primary School,1,43246122703301,444
Homa Bay,Kabondo Kasipul,Kabondo West,Ayiengo Primary School,2,43246122703302,444
Homa Bay,Kabondo Kasipul,Kabondo West,Osuri Primary School,1,43246122703401,547
Homa Bay,Kabondo Kasipul,Kabondo West,Kotienditi Primary School,1,43246122703501,448
Homa Bay,Kabondo Kasipul,Kabondo West,Kotienditi Primary School,2,43246122703502,449
Homa Bay,Kabondo Kasipul,Kabondo West,Keyo Nyang'Wen Sda Church,1,43246122703601,560
Homa Bay,Kabondo Kasipul,Kabondo West,Keyo Nyang'Wen Sda Church,2,43246122703602,561
Homa Bay,Kabondo Kasipul,Kabondo West,Ogenga Primary School,1,43246122703701,656
Homa Bay,Kabondo Kasipul,Kabondo West,Kabongo Primary School,1,43246122703801,202
Homa Bay,Kabondo Kasipul,Kabondo West,God Miaha Primary School,1,43246122703901,288
Homa Bay,Kabondo Kasipul,Kabondo West,Kadiju Primary School,1,43246122704001,420
Homa Bay,Kabondo Kasipul,Kabondo West,Jwelu Primary School,1,43246122704101,264
Homa Bay,Kabondo Kasipul,Kabondo West,Kitare Primary School,1,43246122704201,527
Homa Bay,Kabondo Kasipul,Kabondo West,Karoko Primary School,1,43246122704301,425
Homa Bay,Kabondo Kasipul,Kabondo West,Kogalo Primary School,1,43246122704401,299
Homa Bay,Kabondo Kasipul,Kabondo West,Awuor Dimo Primary School,1,43246122704501,260
Homa Bay,Kabondo Kasipul,Kabondo West,Kowidi Primary School,1,43246122704601,181
Homa Bay,Kabondo Kasipul,Kabondo West,Gweno Kipodi Primary School,1,43246122704701,250
Homa Bay,Kabondo Kasipul,Kabondo West,Owiro Primary School,1,43246122704801,510
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Kokwanyo Primary School,1,43246122804901,584
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Kokwanyo Primary School,2,43246122804902,584
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Umai Primary School,1,43246122805001,661
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Got Primary School,1,43246122805101,541
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Anding'O Primary School,1,43246122805201,355
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Anding'O Primary School,2,43246122805202,355
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Angino Primary School,1,43246122805301,522
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Angino Primary School,2,43246122805302,522
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Ogilo Primary School,1,43246122805401,366
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Ogilo Primary School,2,43246122805402,367
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Omiro Youth Polytechnic,1,43246122805501,473
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Omiro Youth Polytechnic,2,43246122805502,474
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Omiro Youth Polytechnic,3,43246122805503,473
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Kakelo Primary School,1,43246122805601,526
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Kakelo Primary School,2,43246122805602,527
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Nyabondo Primary School,1,43246122805701,384
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Nyabondo Primary School,2,43246122805702,384
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Ober Mixed Primary School,1,43246122805801,616
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Ober Mixed Primary School,2,43246122805802,616
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,God Ber Primary School,1,43246122805901,436
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,God Ber Primary School,2,43246122805902,437
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Dudi Primary School,1,43246122806001,405
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Dudi Primary School,2,43246122806002,405
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Oriri Primary School,1,43246122806101,354
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Oriri Primary School,2,43246122806102,355
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Ragogo Primary School,1,43246122806201,347
Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Gangre Primary School,1,43246122806301,636
Homa Bay,Kabondo Kasipul,Kojwach,Ogera Primary School,1,43246122906401,527
Homa Bay,Kabondo Kasipul,Kojwach,Apondo Primary School,1,43246122906501,627
Homa Bay,Kabondo Kasipul,Kojwach,Apondo Primary School,2,43246122906502,628
Homa Bay,Kabondo Kasipul,Kojwach,Rungu Primary School,1,43246122906601,396
Homa Bay,Kabondo Kasipul,Kojwach,Rungu Primary School,2,43246122906602,397
Homa Bay,Kabondo Kasipul,Kojwach,Atemo Primary School,1,43246122906701,466
Homa Bay,Kabondo Kasipul,Kojwach,Atemo Primary School,2,43246122906702,466
Homa Bay,Kabondo Kasipul,Kojwach,Ringa Primary School,1,43246122906801,614
Homa Bay,Kabondo Kasipul,Kojwach,Ringa Primary School,2,43246122906802,615
Homa Bay,Kabondo Kasipul,Kojwach,Ringa Primary School,3,43246122906803,615
Homa Bay,Kabondo Kasipul,Kojwach,Ringa Primary School,4,43246122906804,614
Homa Bay,Kabondo Kasipul,Kojwach,Dudu Primary School,1,43246122906901,398
Homa Bay,Kabondo Kasipul,Kojwach,Dudu Primary School,2,43246122906902,398
Homa Bay,Kabondo Kasipul,Kojwach,Otel Primary School,1,43246122907001,550
Homa Bay,Kabondo Kasipul,Kojwach,God Agak Primary School,1,43246122907101,392
Homa Bay,Kabondo Kasipul,Kojwach,God Agak Primary School,2,43246122907102,393
Homa Bay,Kabondo Kasipul,Kojwach,Kojwach Primary School,1,43246122907201,379
